==========***** 2021-01-13 10:13:01 start to log *****==========
301 2681 [203, 137, 270, 284, 357, 299, 142, 168, 312, 159, 263, 87]
304 2360 [97, 133, 166, 93, 204, 190, 183, 257, 137, 298, 344, 258]
305 2982 [313, 184, 321, 195, 66, 366, 102, 361, 356, 127, 234, 357]
303 2599 [268, 147, 102, 97, 242, 301, 247, 291, 362, 310, 90, 142]
299 2613 [317, 235, 238, 300, 103, 139, 117, 279, 339, 93, 239, 214]
302 2313 [239, 161, 65, 268, 130, 204, 321, 121, 251, 203, 229, 121]
307 2685 [168, 248, 133, 315, 365, 140, 142, 248, 198, 354, 306, 68]
308 2237 [108, 183, 218, 115, 120, 328, 242, 87, 239, 265, 173, 159]
314 2488 [159, 253, 232, 195, 132, 185, 259, 269, 320, 100, 320, 64]
310 2579 [237, 92, 71, 357, 333, 269, 299, 274, 72, 192, 267, 116]
317 2754 [258, 181, 216, 177, 348, 123, 352, 299, 138, 128, 348, 186]
316 2669 [212, 334, 338, 102, 295, 311, 105, 208, 97, 234, 62, 371]
309 2279 [122, 93, 180, 326, 274, 210, 309, 110, 113, 360, 84, 98]
312 2625 [124, 316, 174, 158, 155, 62, 205, 209, 362, 236, 288, 336]
315 2575 [199, 154, 276, 338, 233, 159, 133, 179, 153, 103, 290, 358]
313 3070 [241, 335, 163, 183, 291, 211, 152, 260, 319, 227, 360, 328]
311 2676 [213, 193, 235, 167, 242, 283, 229, 280, 285, 280, 137, 132]
318 2542 [338, 257, 63, 357, 80, 266, 76, 308, 63, 324, 263, 147]
320 3089 [97, 310, 132, 224, 284, 314, 220, 240, 370, 343, 312, 243]
322 3044 [170, 279, 250, 81, 357, 282, 348, 225, 119, 311, 271, 351]
328 2656 [158, 345, 88, 172, 316, 317, 181, 261, 309, 245, 88, 176]
321 2668 [307, 340, 71, 61, 327, 292, 126, 263, 146, 284, 193, 258]
323 2479 [132, 290, 341, 360, 144, 222, 128, 85, 152, 80, 321, 224]
319 2504 [297, 143, 126, 304, 179, 98, 268, 128, 168, 198, 332, 263]
324 2330 [93, 104, 213, 307, 270, 182, 76, 282, 129, 245, 351, 78]
325 2967 [121, 180, 191, 103, 249, 323, 239, 274, 358, 361, 203, 365]
326 2793 [132, 167, 357, 113, 242, 366, 236, 266, 181, 232, 220, 281]
327 2434 [366, 66, 157, 217, 203, 75, 300, 241, 71, 351, 150, 237]
329 2474 [150, 148, 262, 209, 299, 145, 140, 304, 354, 169, 154, 140]
334 2692 [204, 181, 64, 244, 346, 183, 151, 297, 237, 292, 172, 321]
331 2790 [275, 264, 275, 140, 370, 156, 262, 184, 263, 182, 146, 273]
332 2238 [288, 332, 273, 81, 135, 293, 82, 166, 69, 346, 83, 90]
