77 2475 [318, 154, 269, 231, 130, 114, 335, 111, 239, 246, 132, 196]
78 2519 [128, 70, 313, 198, 367, 139, 314, 272, 371, 188, 77, 82]
79 2677 [178, 206, 190, 199, 98, 281, 241, 100, 224, 334, 373, 253]
80 2810 [323, 215, 93, 268, 359, 88, 127, 289, 336, 122, 330, 260]
81 3133 [205, 172, 342, 113, 282, 332, 347, 134, 259, 347, 305, 295]
82 2912 [182, 131, 370, 185, 169, 332, 261, 244, 241, 372, 292, 133]
83 2973 [301, 226, 209, 380, 306, 200, 206, 281, 78, 140, 295, 351]
84 2810 [116, 315, 276, 125, 115, 336, 226, 215, 343, 377, 118, 248]
85 3153 [166, 75, 329, 364, 331, 378, 130, 343, 296, 343, 277, 121]
86 2551 [281, 197, 130, 218, 91, 210, 252, 102, 201, 284, 371, 214]
88 3019 [347, 137, 330, 350, 190, 359, 357, 286, 151, 105, 153, 254]
87 2743 [223, 189, 227, 367, 215, 156, 205, 173, 309, 310, 132, 237]
90 3285 [219, 259, 341, 356, 294, 76, 374, 180, 218, 359, 347, 262]
92 2646 [308, 119, 165, 231, 298, 305, 192, 92, 347, 174, 326, 89]
89 2213 [313, 260, 111, 161, 124, 89, 338, 122, 114, 314, 138, 129]
91 2400 [94, 340, 232, 125, 230, 104, 320, 367, 83, 71, 115, 319]
95 2509 [83, 129, 231, 187, 175, 141, 352, 217, 118, 252, 359, 265]
97 2593 [262, 206, 316, 312, 209, 105, 322, 106, 277, 191, 106, 181]
96 3029 [260, 307, 181, 234, 376, 177, 255, 355, 116, 219, 209, 340]
98 2424 [78, 193, 122, 216, 265, 223, 85, 243, 276, 136, 325, 262]
93 3070 [274, 295, 131, 110, 139, 240, 370, 247, 331, 242, 376, 315]
100 2511 [155, 115, 356, 270, 252, 112, 100, 130, 301, 368, 215, 137]
94 2667 [201, 358, 130, 224, 128, 346, 109, 279, 120, 173, 346, 253]
99 2433 [196, 244, 172, 81, 97, 284, 346, 135, 115, 301, 369, 93]
101 2020 [173, 132, 79, 298, 73, 93, 199, 106, 147, 321, 187, 212]
102 2556 [96, 101, 113, 304, 201, 177, 343, 197, 380, 288, 204, 152]
103 2893 [72, 238, 318, 172, 108, 345, 276, 249, 86, 338, 365, 326]
104 3041 [114, 374, 290, 313, 182, 277, 181, 265, 220, 347, 211, 267]
105 2851 [365, 286, 165, 130, 289, 105, 253, 80, 279, 313, 343, 243]
106 3364 [236, 364, 198, 175, 347, 341, 299, 301, 319, 329, 217, 238]
107 2447 [303, 162, 196, 178, 324, 126, 122, 321, 256, 194, 172, 93]
108 2618 [125, 210, 367, 91, 350, 345, 228, 140, 104, 173, 131, 354]
109 2429 [144, 370, 237, 92, 124, 375, 75, 217, 127, 363, 75, 230]
110 2657 [220, 73, 307, 206, 240, 288, 336, 103, 235, 146, 247, 256]
111 2606 [310, 155, 263, 282, 249, 136, 102, 372, 237, 222, 70, 208]
112 3163 [174, 350, 339, 310, 266, 358, 178, 188, 231, 173, 235, 361]
113 2848 [311, 208, 256, 200, 118, 325, 348, 102, 323, 114, 263, 280]
114 2750 [272, 135, 315, 323, 143, 302, 231, 159, 336, 115, 201, 218]
115 2232 [85, 258, 170, 81, 278, 128, 81, 191, 236, 135, 339, 250]
117 2600 [226, 332, 287, 337, 240, 233, 117, 103, 116, 157, 276, 176]
116 2491 [73, 239, 377, 192, 190, 326, 259, 190, 196, 82, 193, 174]
118 2715 [104, 256, 375, 160, 168, 213, 191, 298, 224, 246, 132, 348]
119 2624 [204, 207, 161, 234, 219, 232, 242, 179, 363, 152, 169, 262]
120 2784 [160, 285, 217, 336, 123, 284, 249, 353, 188, 74, 174, 341]
121 2501 [160, 141, 188, 302, 81, 317, 85, 289, 340, 198, 271, 129]
123 2940 [350, 189, 292, 324, 106, 297, 106, 138, 175, 352, 258, 353]
122 3092 [336, 369, 129, 360, 273, 216, 187, 368, 208, 230, 269, 147]
126 2575 [302, 241, 226, 208, 98, 274, 135, 210, 132, 249, 256, 244]
128 2632 [166, 207, 137, 221, 289, 185, 279, 98, 276, 194, 222, 358]
125 2918 [213, 341, 189, 113, 225, 360, 195, 324, 314, 105, 237, 302]
124 3160 [330, 362, 319, 221, 358, 230, 357, 359, 107, 252, 97, 168]
127 2667 [342, 79, 173, 177, 313, 86, 355, 192, 249, 144, 198, 359]
129 2167 [112, 87, 116, 200, 192, 132, 104, 225, 217, 308, 344, 130]
130 2548 [223, 255, 80, 103, 262, 357, 293, 354, 244, 192, 72, 113]
131 2684 [373, 273, 267, 150, 207, 100, 160, 332, 209, 275, 72, 266]
132 2734 [275, 244, 122, 275, 174, 376, 217, 83, 232, 323, 198, 215]
133 2383 [213, 165, 253, 97, 282, 164, 204, 162, 172, 179, 197, 295]
134 2929 [358, 155, 335, 356, 200, 124, 379, 182, 188, 287, 191, 174]
135 2232 [280, 160, 335, 107, 136, 141, 279, 180, 285, 88, 160, 81]
138 2568 [178, 285, 346, 213, 222, 246, 224, 180, 188, 143, 111, 232]
136 2307 [205, 123, 107, 376, 135, 70, 132, 205, 328, 192, 242, 192]
137 2711 [82, 259, 344, 99, 353, 371, 128, 319, 274, 152, 179, 151]
139 2762 [81, 149, 343, 376, 277, 121, 363, 152, 319, 222, 227, 132]
140 3075 [323, 139, 330, 113, 294, 375, 340, 112, 318, 309, 202, 220]
142 2651 [333, 157, 354, 328, 77, 172, 202, 163, 352, 236, 75, 202]
141 2208 [110, 264, 111, 141, 123, 355, 191, 160, 131, 124, 345, 153]
143 2705 [374, 305, 267, 244, 359, 76, 143, 99, 113, 209, 323, 193]
144 2236 [109, 130, 75, 158, 168, 216, 282, 365, 192, 225, 92, 224]
145 2718 [300, 277, 271, 151, 280, 167, 196, 327, 360, 130, 167, 92]
146 2731 [250, 228, 119, 181, 267, 307, 348, 240, 218, 111, 157, 305]
147 3019 [368, 243, 122, 260, 211, 131, 362, 253, 365, 324, 89, 291]
148 2317 [156, 260, 168, 301, 205, 264, 235, 348, 71, 74, 121, 114]
150 2372 [84, 237, 205, 99, 176, 237, 344, 290, 245, 97, 288, 70]
149 2569 [339, 193, 161, 197, 349, 149, 183, 227, 137, 246, 140, 248]
151 2863 [222, 335, 308, 90, 369, 146, 104, 291, 325, 113, 363, 197]
152 2427 [257, 234, 198, 167, 285, 195, 237, 213, 361, 102, 70, 108]
153 2688 [129, 353, 255, 71, 315, 364, 262, 210, 128, 325, 200, 76]
154 2620 [121, 307, 185, 110, 197, 375, 336, 98, 183, 190, 190, 328]
156 3168 [344, 204, 131, 230, 376, 167, 85, 375, 241, 335, 328, 352]
155 2287 [177, 163, 206, 116, 150, 286, 151, 219, 245, 212, 210, 152]
157 2372 [92, 273, 70, 334, 131, 331, 91, 144, 340, 311, 137, 118]
158 2575 [340, 215, 146, 118, 144, 348, 83, 84, 128, 331, 340, 298]
159 2954 [258, 372, 172, 314, 156, 167, 369, 74, 374, 180, 361, 157]
160 3054 [277, 161, 368, 342, 81, 366, 127, 301, 260, 81, 380, 310]
162 2778 [271, 79, 129, 192, 333, 309, 363, 252, 211, 169, 259, 211]
163 2261 [197, 116, 78, 256, 77, 95, 313, 99, 162, 267, 227, 374]
161 2405 [239, 125, 291, 174, 147, 105, 88, 291, 185, 297, 89, 374]
164 2661 [271, 346, 156, 376, 250, 223, 169, 168, 124, 348, 70, 160]
165 2625 [225, 105, 71, 326, 211, 301, 301, 269, 150, 282, 101, 283]
166 3252 [360, 267, 324, 342, 283, 129, 243, 216, 279, 311, 176, 322]
167 2654 [335, 346, 196, 85, 303, 267, 94, 203, 78, 365, 292, 90]
168 2874 [259, 171, 177, 359, 195, 85, 175, 281, 375, 119, 355, 323]
170 2180 [167, 111, 272, 231, 105, 161, 207, 178, 195, 108, 158, 287]
171 2697 [126, 118, 375, 291, 165, 87, 230, 244, 84, 363, 379, 235]
169 2664 [79, 108, 335, 160, 222, 232, 282, 166, 92, 311, 347, 330]
173 2533 [127, 92, 298, 296, 263, 221, 209, 201, 113, 375, 168, 170]
172 2489 [73, 130, 164, 321, 365, 251, 172, 83, 294, 231, 179, 226]
174 2786 [307, 341, 335, 176, 236, 111, 287, 314, 136, 134, 175, 234]
175 2226 [130, 194, 281, 266, 333, 102, 126, 110, 258, 87, 120, 219]
176 2561 [95, 379, 237, 354, 203, 113, 73, 240, 113, 221, 193, 340]
177 3217 [243, 125, 166, 345, 318, 322, 296, 311, 200, 373, 262, 256]
179 2473 [100, 324, 166, 97, 333, 234, 126, 263, 257, 353, 92, 128]
178 2578 [247, 375, 347, 376, 268, 112, 135, 213, 74, 200, 79, 152]
180 2921 [249, 197, 348, 333, 325, 312, 270, 138, 297, 91, 226, 135]
181 2709 [322, 174, 201, 294, 237, 165, 166, 235, 90, 108, 353, 364]
182 2573 [83, 156, 358, 130, 325, 217, 212, 278, 226, 210, 86, 292]
184 2203 [311, 72, 123, 95, 252, 74, 229, 100, 213, 317, 328, 89]
185 2739 [156, 130, 320, 132, 236, 355, 268, 271, 227, 267, 241, 136]
183 2669 [261, 121, 164, 86, 264, 136, 207, 174, 367, 264, 344, 281]
186 2300 [246, 84, 102, 332, 97, 197, 296, 78, 214, 265, 254, 135]
187 2489 [300, 324, 155, 70, 102, 273, 118, 172, 265, 132, 274, 304]
189 2694 [254, 161, 314, 357, 132, 218, 147, 95, 93, 267, 293, 363]
190 2651 [256, 152, 329, 140, 292, 294, 344, 93, 141, 97, 181, 332]
188 2755 [85, 264, 220, 322, 191, 267, 330, 245, 140, 103, 241, 347]
191 2716 [355, 255, 147, 226, 321, 81, 255, 338, 226, 245, 102, 165]
192 2701 [366, 70, 252, 202, 137, 142, 320, 116, 297, 148, 313, 338]
194 2591 [124, 75, 81, 354, 228, 320, 219, 341, 273, 135, 70, 371]
195 2782 [118, 290, 133, 373, 337, 249, 303, 164, 377, 73, 172, 193]
196 2258 [89, 147, 274, 72, 275, 205, 162, 266, 286, 158, 184, 140]
193 2536 [237, 75, 191, 346, 301, 160, 349, 145, 165, 261, 234, 72]
197 2483 [201, 348, 269, 107, 332, 293, 179, 127, 124, 252, 143, 108]
198 2561 [345, 119, 214, 258, 347, 155, 162, 144, 278, 73, 340, 126]
199 2835 [254, 115, 112, 102, 363, 163, 358, 324, 112, 305, 290, 337]
200 3078 [85, 70, 352, 354, 250, 145, 325, 313, 297, 299, 292, 296]
201 2420 [332, 171, 104, 157, 365, 209, 102, 108, 160, 178, 344, 190]
202 2520 [264, 160, 327, 134, 205, 236, 329, 92, 174, 122, 141, 336]
204 2742 [379, 145, 146, 178, 241, 82, 203, 324, 343, 118, 372, 211]
206 3016 [348, 328, 351, 148, 128, 334, 91, 296, 247, 364, 270, 111]
203 2739 [139, 129, 244, 177, 253, 222, 286, 81, 293, 372, 177, 366]
207 2557 [93, 76, 160, 219, 178, 336, 380, 169, 315, 292, 265, 74]
209 2426 [178, 88, 319, 122, 211, 175, 197, 155, 324, 370, 212, 75]
210 2290 [158, 185, 108, 210, 307, 317, 97, 104, 206, 298, 229, 71]
208 2504 [265, 162, 110, 177, 168, 341, 306, 225, 164, 225, 194, 167]
211 2995 [324, 159, 239, 341, 363, 106, 137, 152, 315, 340, 149, 370]
205 2259 [182, 197, 80, 116, 271, 254, 183, 113, 187, 240, 211, 225]
214 2746 [74, 191, 334, 267, 160, 338, 199, 187, 327, 271, 287, 111]
213 3162 [295, 209, 333, 327, 263, 290, 198, 362, 290, 303, 73, 219]
212 2281 [237, 187, 223, 258, 101, 281, 202, 71, 100, 228, 243, 150]
215 2484 [270, 175, 263, 289, 255, 96, 177, 259, 265, 176, 112, 147]
216 2733 [174, 313, 188, 161, 251, 297, 302, 343, 120, 236, 118, 230]
217 3022 [359, 78, 326, 262, 257, 113, 250, 155, 278, 280, 291, 373]
218 3258 [212, 158, 352, 371, 277, 265, 377, 270, 240, 169, 323, 244]
219 2096 [84, 111, 191, 117, 225, 137, 209, 310, 214, 144, 162, 192]
220 2880 [238, 150, 195, 169, 113, 330, 321, 278, 311, 307, 283, 185]
221 2494 [157, 156, 286, 111, 360, 265, 364, 181, 157, 266, 70, 121]
222 1888 [140, 240, 90, 97, 266, 302, 120, 148, 183, 125, 100, 77]
223 2664 [232, 191, 70, 273, 260, 209, 135, 353, 249, 274, 246, 172]
224 2609 [163, 93, 234, 91, 287, 155, 251, 85, 319, 324, 292, 315]
225 2838 [339, 256, 98, 377, 363, 108, 124, 213, 117, 269, 356, 218]
226 3013 [128, 307, 297, 255, 218, 143, 341, 293, 327, 251, 184, 269]
227 2305 [140, 334, 135, 77, 219, 120, 122, 271, 291, 183, 106, 307]
228 2994 [125, 286, 342, 307, 190, 95, 346, 258, 128, 353, 379, 185]
229 3069 [141, 347, 166, 378, 373, 358, 312, 299, 211, 76, 96, 312]
230 2590 [222, 82, 272, 335, 287, 241, 105, 191, 280, 286, 120, 169]
231 2435 [85, 326, 85, 292, 201, 331, 272, 221, 81, 157, 98, 286]
232 2911 [198, 181, 98, 166, 261, 235, 351, 316, 346, 290, 353, 116]
233 2504 [219, 94, 336, 186, 307, 273, 356, 132, 121, 100, 274, 106]
234 2392 [92, 130, 257, 371, 92, 202, 114, 180, 252, 95, 288, 319]
235 3102 [266, 334, 190, 327, 375, 261, 299, 212, 97, 83, 380, 278]
236 2338 [107, 240, 231, 174, 208, 151, 129, 299, 202, 149, 210, 238]
238 3277 [195, 182, 184, 307, 317, 356, 87, 377, 380, 370, 241, 281]
237 2519 [324, 170, 289, 252, 121, 344, 254, 91, 171, 205, 119, 179]
239 3165 [361, 266, 337, 371, 82, 82, 193, 205, 361, 307, 361, 239]
241 2659 [340, 253, 284, 74, 183, 206, 332, 242, 148, 377, 141, 79]
240 2727 [248, 284, 80, 261, 121, 210, 192, 261, 231, 259, 378, 202]
242 2834 [291, 91, 372, 244, 345, 233, 215, 265, 330, 133, 176, 139]
243 3038 [139, 328, 180, 199, 309, 236, 310, 354, 149, 357, 363, 114]
244 3114 [155, 129, 262, 294, 367, 240, 256, 196, 376, 313, 203, 323]
245 2286 [211, 116, 139, 76, 168, 370, 267, 98, 170, 184, 132, 355]
246 2834 [236, 237, 315, 208, 206, 149, 88, 251, 274, 380, 289, 201]
247 3173 [243, 318, 354, 119, 377, 292, 126, 96, 348, 286, 322, 292]
248 2474 [323, 307, 291, 104, 271, 141, 103, 199, 347, 73, 70, 245]
250 2916 [121, 350, 378, 362, 320, 213, 222, 181, 130, 307, 180, 152]
249 1852 [70, 96, 127, 91, 195, 84, 106, 117, 168, 356, 99, 343]
251 2156 [75, 354, 99, 85, 175, 235, 157, 280, 206, 84, 245, 161]
252 2433 [104, 194, 368, 326, 124, 213, 156, 133, 248, 238, 243, 86]
255 2552 [305, 167, 138, 128, 235, 255, 250, 280, 120, 288, 114, 272]
254 2615 [271, 146, 194, 284, 250, 221, 155, 357, 349, 88, 152, 148]
253 2641 [361, 109, 92, 345, 338, 280, 219, 246, 133, 75, 250, 193]
256 2327 [276, 269, 282, 70, 126, 79, 143, 215, 242, 119, 157, 349]
257 2263 [276, 83, 168, 258, 334, 113, 100, 251, 103, 104, 365, 108]
258 2412 [72, 81, 133, 192, 273, 125, 235, 90, 329, 328, 230, 324]
259 2820 [362, 90, 249, 201, 279, 273, 77, 211, 369, 215, 157, 337]
260 2760 [91, 316, 351, 72, 310, 125, 192, 343, 213, 177, 235, 335]
261 2887 [311, 199, 181, 133, 274, 298, 351, 175, 378, 305, 176, 106]
262 2778 [88, 99, 306, 160, 216, 163, 350, 365, 213, 140, 330, 348]
263 2775 [198, 267, 125, 348, 250, 347, 241, 135, 264, 375, 113, 112]
264 2999 [347, 160, 139, 305, 186, 213, 144, 369, 327, 249, 239, 321]
266 2949 [237, 137, 297, 325, 358, 128, 287, 219, 359, 147, 111, 344]
265 2986 [148, 77, 102, 337, 361, 380, 237, 233, 323, 302, 367, 119]
267 2834 [232, 110, 350, 337, 267, 112, 250, 209, 115, 271, 347, 234]
268 2157 [197, 185, 230, 169, 222, 121, 129, 305, 118, 176, 100, 205]
269 2847 [233, 148, 367, 157, 370, 220, 234, 124, 274, 327, 111, 282]
270 2909 [86, 323, 188, 76, 106, 329, 333, 361, 172, 319, 312, 304]
272 3256 [371, 290, 375, 156, 333, 196, 174, 311, 337, 160, 343, 210]
271 3027 [332, 251, 315, 125, 160, 338, 378, 355, 284, 177, 81, 231]
273 2463 [80, 139, 192, 299, 130, 310, 179, 125, 273, 340, 261, 135]
274 3192 [361, 155, 239, 242, 343, 310, 245, 133, 202, 372, 360, 230]
275 2441 [207, 303, 70, 221, 220, 269, 197, 204, 99, 284, 266, 101]
277 2560 [143, 218, 148, 320, 96, 308, 190, 247, 208, 297, 242, 143]
276 2445 [247, 198, 104, 112, 190, 264, 361, 256, 104, 154, 376, 79]
278 3166 [346, 316, 236, 136, 348, 334, 225, 379, 170, 348, 119, 209]
279 2758 [133, 150, 214, 280, 256, 161, 257, 369, 114, 345, 245, 234]
280 2821 [319, 263, 228, 186, 174, 127, 317, 302, 358, 122, 209, 216]
281 2762 [174, 290, 343, 282, 281, 217, 226, 174, 142, 144, 135, 354]
282 2528 [84, 257, 256, 159, 113, 82, 197, 372, 373, 277, 133, 225]
283 2245 [255, 159, 161, 101, 270, 168, 370, 142, 261, 160, 90, 108]
284 2867 [143, 198, 181, 147, 346, 115, 247, 319, 331, 358, 277, 205]
285 3018 [213, 358, 360, 118, 168, 86, 303, 244, 225, 350, 292, 301]
286 2130 [73, 266, 208, 133, 103, 306, 177, 166, 315, 72, 124, 187]
287 3099 [293, 353, 334, 201, 354, 100, 77, 307, 372, 298, 293, 117]
288 2579 [91, 143, 94, 241, 231, 155, 166, 358, 334, 184, 241, 341]
289 2427 [196, 228, 327, 257, 136, 113, 81, 327, 156, 161, 193, 252]
290 3050 [272, 338, 281, 196, 143, 72, 266, 353, 319, 197, 250, 363]
291 2767 [277, 268, 316, 84, 321, 246, 132, 82, 171, 154, 341, 375]
292 2512 [112, 252, 116, 101, 331, 113, 317, 148, 111, 359, 371, 181]
293 2981 [321, 353, 73, 283, 273, 181, 174, 358, 173, 347, 264, 181]
294 3297 [373, 191, 319, 171, 103, 372, 113, 318, 364, 305, 380, 288]
295 2746 [217, 89, 328, 277, 217, 183, 357, 184, 313, 329, 173, 79]
297 2819 [210, 203, 351, 356, 288, 112, 147, 87, 119, 351, 353, 242]
298 2421 [128, 84, 192, 198, 112, 141, 345, 142, 311, 283, 251, 234]
296 2416 [316, 131, 104, 107, 287, 176, 205, 239, 118, 276, 82, 375]
299 3467 [238, 297, 379, 371, 257, 314, 114, 140, 362, 378, 326, 291]
300 2753 [227, 229, 85, 189, 361, 202, 362, 244, 179, 185, 264, 226]
302 2841 [319, 348, 342, 89, 72, 107, 351, 197, 340, 186, 119, 371]
303 2969 [174, 106, 337, 297, 185, 247, 365, 309, 257, 169, 324, 199]
301 3409 [295, 186, 210, 231, 176, 373, 316, 304, 344, 350, 357, 267]
304 2611 [188, 197, 219, 212, 96, 342, 278, 309, 204, 322, 122, 122]
305 2907 [306, 357, 205, 70, 334, 265, 84, 282, 263, 185, 340, 216]
306 3360 [229, 151, 311, 367, 371, 154, 361, 258, 284, 374, 138, 362]
307 2666 [312, 361, 263, 216, 174, 253, 189, 104, 176, 183, 329, 106]
308 2495 [288, 263, 376, 174, 76, 109, 192, 84, 360, 139, 356, 78]
309 3339 [120, 226, 357, 311, 380, 97, 359, 302, 367, 177, 279, 364]
310 2447 [106, 79, 82, 302, 103, 285, 106, 374, 231, 148, 302, 329]
312 2229 [85, 323, 123, 124, 256, 75, 365, 335, 120, 201, 73, 149]
311 2820 [284, 217, 336, 159, 170, 141, 301, 203, 366, 135, 199, 309]
313 2910 [136, 364, 266, 311, 371, 83, 174, 244, 351, 218, 83, 309]
314 2949 [249, 87, 281, 366, 277, 317, 194, 281, 138, 150, 249, 360]
315 3108 [142, 353, 260, 292, 262, 328, 358, 322, 230, 264, 162, 135]
316 2866 [247, 148, 84, 177, 374, 200, 246, 227, 358, 213, 213, 379]
317 3220 [271, 355, 319, 232, 317, 116, 214, 226, 365, 245, 287, 273]
318 2783 [83, 251, 242, 302, 255, 225, 107, 297, 369, 234, 282, 136]
319 2625 [263, 298, 240, 189, 180, 329, 172, 73, 242, 127, 319, 193]
320 3007 [334, 231, 201, 360, 315, 172, 282, 88, 133, 267, 356, 268]
322 3052 [277, 211, 270, 241, 380, 137, 302, 310, 266, 175, 183, 300]
321 1846 [234, 319, 90, 121, 93, 181, 110, 85, 81, 70, 119, 343]
323 2840 [317, 78, 319, 257, 353, 289, 153, 190, 225, 256, 332, 71]
324 3037 [99, 353, 333, 198, 333, 256, 156, 180, 314, 282, 326, 207]
325 3133 [237, 378, 245, 93, 235, 354, 244, 366, 254, 277, 198, 252]
327 2928 [362, 184, 182, 353, 276, 229, 124, 81, 379, 315, 252, 191]
326 2412 [83, 94, 196, 262, 71, 203, 265, 283, 158, 347, 377, 73]
328 2944 [86, 304, 145, 212, 105, 358, 251, 218, 231, 363, 310, 361]
329 3372 [114, 341, 300, 309, 363, 354, 268, 319, 359, 229, 199, 217]
330 2725 [281, 335, 70, 174, 270, 252, 212, 330, 235, 155, 283, 128]
331 2583 [348, 217, 265, 174, 74, 112, 128, 221, 365, 326, 83, 270]
333 2070 [151, 83, 80, 136, 137, 202, 103, 110, 302, 294, 232, 240]
332 2808 [105, 297, 330, 250, 257, 238, 237, 138, 258, 214, 175, 309]
