
107 2659 [167, 177, 302, 102, 183, 375, 246, 187, 145, 190, 225, 360]
106 2617 [170, 138, 192, 320, 246, 248, 294, 286, 88, 177, 312, 146]
105 2604 [234, 320, 227, 199, 197, 107, 339, 221, 113, 277, 201, 169]
110 3203 [277, 260, 224, 372, 275, 382, 214, 126, 302, 252, 164, 355]
111 3416 [375, 354, 237, 217, 313, 361, 168, 302, 135, 265, 324, 365]
112 2491 [253, 157, 85, 84, 166, 89, 261, 193, 284, 260, 335, 324]
113 2872 [204, 132, 199, 301, 236, 357, 94, 354, 242, 305, 131, 317]
114 3009 [322, 123, 95, 282, 111, 156, 382, 388, 261, 375, 178, 336]
115 2806 [332, 132, 346, 347, 341, 320, 126, 101, 290, 241, 103, 127]
116 2152 [281, 105, 188, 116, 161, 159, 180, 220, 115, 131, 255, 241]
117 2706 [370, 130, 220, 363, 376, 128, 108, 183, 366, 143, 131, 188]
118 2735 [197, 179, 343, 177, 120, 359, 375, 128, 201, 180, 168, 308]
119 2717 [166, 173, 205, 213, 212, 313, 264, 177, 249, 290, 170, 285]
120 2467 [164, 294, 165, 147, 111, 153, 341, 198, 320, 139, 202, 233]
121 3002 [171, 290, 156, 349, 296, 357, 320, 226, 105, 330, 246, 156]
122 2980 [180, 296, 171, 271, 278, 168, 368, 176, 382, 189, 341, 160]
123 2783 [133, 172, 189, 285, 234, 253, 180, 383, 164, 202, 202, 386]
124 3292 [366, 380, 238, 228, 306, 150, 323, 290, 229, 131, 335, 316]
125 2798 [88, 335, 118, 272, 378, 147, 365, 308, 206, 222, 132, 227]
126 3023 [140, 299, 165, 89, 375, 275, 184, 342, 313, 355, 233, 253]
127 2552 [210, 359, 347, 268, 208, 169, 165, 167, 87, 111, 117, 344]
128 3617 [324, 328, 264, 334, 240, 385, 265, 384, 323, 280, 223, 267]
129 2131 [266, 86, 251, 101, 112, 202, 139, 325, 233, 78, 215, 123]
130 2849 [172, 320, 302, 237, 341, 308, 173, 292, 167, 141, 188, 208]
131 2929 [380, 320, 298, 93, 100, 317, 221, 311, 201, 242, 316, 130]
132 3229 [281, 324, 248, 359, 242, 228, 315, 377, 175, 189, 143, 348]
133 3040 [305, 89, 300, 285, 307, 269, 362, 230, 366, 149, 192, 186]
134 2865 [224, 232, 297, 140, 145, 336, 164, 286, 264, 228, 163, 386]
135 2044 [165, 344, 204, 79, 207, 78, 235, 97, 162, 106, 287, 80]
136 3026 [277, 331, 152, 282, 174, 385, 94, 256, 376, 348, 226, 125]
137 2881 [222, 141, 190, 373, 288, 188, 156, 361, 261, 303, 120, 278]
138 2756 [92, 336, 101, 285, 374, 320, 367, 372, 186, 145, 95, 83]
139 3305 [379, 297, 268, 112, 180, 212, 351, 366, 296, 324, 267, 253]
140 2496 [80, 105, 275, 246, 355, 271, 191, 151, 89, 285, 331, 117]
141 2904 [256, 267, 283, 386, 238, 285, 290, 256, 287, 151, 91, 114]
142 3008 [355, 317, 78, 273, 111, 258, 123, 341, 142, 326, 375, 309]
143 2625 [242, 155, 211, 289, 336, 310, 303, 275, 87, 162, 83, 172]
144 2827 [90, 326, 202, 388, 178, 314, 90, 243, 376, 305, 156, 159]
145 3093 [126, 331, 223, 359, 111, 311, 272, 270, 326, 166, 348, 250]
146 2455 [216, 146, 125, 284, 199, 245, 123, 233, 217, 245, 329, 93]
147 2664 [157, 225, 360, 292, 208, 180, 335, 99, 159, 165, 236, 248]
148 3159 [322, 289, 269, 172, 382, 224, 136, 318, 301, 265, 223, 258]
149 2254 [244, 320, 93, 78, 161, 304, 111, 140, 299, 93, 105, 306]
150 2920 [307, 78, 129, 176, 306, 273, 381, 302, 356, 363, 135, 114]
151 2461 [355, 123, 292, 249, 286, 239, 95, 101, 285, 202, 100, 134]
152 2979 [95, 301, 179, 343, 371, 279, 136, 202, 347, 227, 283, 216]
153 2924 [281, 281, 271, 366, 332, 207, 179, 325, 86, 140, 275, 181]
154 2901 [227, 168, 273, 237, 335, 195, 333, 381, 142, 88, 148, 374]
155 2570 [153, 187, 325, 96, 210, 101, 312, 178, 207, 116, 360, 325]
156 2863 [357, 206, 222, 256, 318, 166, 246, 195, 174, 313, 320, 90]
157 2727 [244, 158, 281, 191, 156, 165, 365, 137, 125, 173, 374, 358]
158 2385 [188, 294, 281, 164, 112, 189, 109, 278, 127, 223, 227, 193]
159 2892 [257, 379, 244, 79, 143, 290, 316, 175, 382, 181, 212, 234]
160 2989 [130, 85, 184, 316, 269, 324, 332, 128, 370, 355, 136, 360]
161 3063 [306, 353, 250, 356, 106, 149, 173, 216, 109, 379, 324, 342]
162 2775 [119, 384, 222, 78, 109, 287, 267, 270, 245, 367, 260, 167]
163 2282 [158, 185, 164, 163, 202, 81, 137, 89, 338, 236, 199, 330]
164 1838 [123, 174, 132, 143, 87, 80, 165, 101, 213, 388, 117, 115]
165 2575 [125, 276, 136, 273, 212, 194, 324, 209, 311, 80, 272, 163]
166 3118 [286, 359, 86, 256, 255, 206, 123, 266, 280, 383, 246, 372]
167 2568 [276, 140, 222, 323, 88, 102, 286, 123, 123, 334, 374, 177]
168 2915 [150, 362, 268, 120, 383, 305, 343, 148, 141, 278, 247, 170]
169 3260 [371, 362, 260, 304, 261, 114, 245, 355, 153, 315, 273, 247]
170 2670 [136, 270, 381, 275, 138, 262, 78, 82, 236, 305, 295, 212]
171 3401 [160, 387, 169, 350, 310, 202, 387, 380, 324, 374, 116, 242]
172 2781 [261, 236, 184, 368, 119, 177, 229, 258, 305, 79, 311, 254]
173 2551 [250, 327, 325, 293, 134, 171, 213, 109, 214, 269, 151, 95]
174 3151 [324, 315, 241, 321, 364, 273, 296, 314, 128, 195, 268, 112]
175 2517 [80, 273, 337, 120, 147, 255, 270, 172, 195, 119, 256, 293]
176 3001 [330, 284, 102, 331, 386, 233, 255, 308, 103, 323, 208, 138]
177 3107 [360, 347, 368, 106, 327, 149, 276, 223, 90, 206, 328, 327]
178 3137 [250, 224, 189, 195, 171, 288, 301, 314, 301, 254, 297, 353]
179 2974 [381, 330, 283, 278, 192, 380, 136, 275, 260, 100, 236, 123]
180 3086 [232, 382, 234, 250, 314, 208, 361, 186, 85, 342, 275, 217]
181 2891 [261, 349, 199, 300, 290, 140, 109, 263, 227, 304, 135, 314]
182 2919 [255, 202, 95, 223, 344, 162, 208, 357, 283, 332, 259, 199]
183 2989 [150, 276, 348, 172, 334, 102, 338, 295, 327, 161, 369, 117]
184 2226 [272, 82, 224, 359, 87, 182, 117, 264, 213, 181, 89, 156]
185 2905 [276, 117, 226, 93, 239, 274, 384, 352, 228, 252, 344, 120]
186 2862 [383, 217, 346, 215, 262, 270, 273, 80, 256, 279, 165, 116]
187 2520 [223, 113, 274, 113, 110, 212, 381, 298, 367, 193, 138, 98]
188 2533 [268, 132, 292, 239, 136, 122, 196, 332, 344, 85, 135, 252]
189 2613 [119, 224, 137, 157, 126, 230, 90, 254, 228, 341, 360, 347]
190 2465 [216, 97, 90, 354, 261, 290, 176, 136, 384, 263, 91, 107]
191 2572 [214, 84, 146, 110, 338, 231, 326, 138, 370, 163, 358, 94]
192 2970 [214, 119, 384, 323, 212, 287, 173, 216, 292, 177, 206, 367]
193 2691 [327, 374, 78, 140, 234, 199, 315, 306, 103, 190, 330, 95]
194 2740 [95, 355, 337, 136, 207, 228, 224, 279, 78, 384, 339, 78]
195 3247 [383, 367, 343, 341, 330, 224, 113, 321, 224, 122, 132, 347]
196 3300 [240, 338, 368, 261, 333, 273, 370, 243, 249, 94, 167, 364]
197 3238 [385, 354, 171, 328, 371, 98, 134, 247, 234, 348, 317, 251]
198 2521 [89, 163, 122, 307, 161, 364, 280, 185, 266, 94, 378, 112]
199 3099 [315, 323, 365, 237, 178, 319, 199, 105, 221, 258, 297, 282]
200 2836 [383, 318, 300, 299, 310, 86, 199, 210, 153, 79, 339, 160]
201 2302 [172, 264, 136, 238, 284, 168, 191, 92, 83, 244, 181, 249]
202 2835 [310, 83, 161, 190, 366, 248, 260, 262, 345, 255, 217, 138]
203 2456 [223, 106, 167, 214, 191, 85, 120, 188, 352, 207, 216, 387]
204 2518 [87, 275, 91, 344, 282, 114, 320, 250, 261, 210, 145, 139]
205 2704 [275, 113, 170, 243, 151, 346, 367, 119, 212, 108, 376, 224]
206 2699 [123, 92, 248, 272, 316, 130, 113, 298, 128, 373, 298, 308]
207 3049 [268, 112, 348, 93, 288, 343, 161, 234, 329, 384, 130, 359]
208 3301 [80, 265, 183, 245, 350, 220, 353, 283, 344, 286, 308, 384]
209 2740 [84, 368, 309, 250, 171, 132, 365, 151, 129, 205, 239, 337]
210 2825 [255, 354, 242, 173, 159, 361, 369, 185, 78, 314, 99, 236]
211 2826 [91, 275, 196, 351, 338, 263, 188, 135, 112, 365, 199, 313]
212 3363 [375, 333, 318, 329, 259, 195, 191, 325, 354, 228, 239, 217]
213 2336 [135, 172, 88, 80, 200, 125, 382, 273, 81, 372, 314, 114]
214 3108 [278, 171, 285, 260, 286, 218, 172, 221, 317, 341, 310, 249]
215 2490 [338, 153, 90, 146, 195, 345, 309, 319, 206, 116, 146, 127]
216 2879 [216, 144, 263, 186, 271, 386, 214, 366, 322, 230, 116, 165]
217 2617 [263, 103, 175, 154, 224, 183, 112, 353, 320, 204, 381, 145]
218 3309 [326, 156, 329, 303, 373, 275, 201, 374, 379, 234, 181, 178]
219 3016 [192, 362, 321, 102, 170, 186, 224, 299, 374, 170, 384, 232]
220 2774 [284, 101, 187, 362, 128, 126, 330, 101, 358, 157, 277, 363]
221 2714 [271, 337, 248, 344, 377, 350, 162, 81, 97, 116, 144, 187]
222 2656 [348, 116, 155, 81, 130, 382, 194, 290, 341, 266, 240, 113]
223 3123 [282, 78, 341, 361, 141, 319, 304, 327, 364, 173, 238, 195]
224 2635 [279, 197, 166, 358, 137, 299, 257, 182, 286, 103, 192, 179]
225 2632 [307, 359, 78, 277, 209, 323, 83, 290, 265, 206, 133, 102]
226 2894 [332, 166, 90, 314, 228, 357, 143, 273, 108, 240, 293, 350]
227 3104 [115, 199, 288, 374, 260, 351, 255, 311, 177, 226, 172, 376]
228 2125 [145, 237, 250, 90, 367, 117, 275, 86, 86, 128, 192, 152]
229 2733 [294, 236, 186, 308, 200, 306, 195, 124, 141, 144, 365, 234]
230 2857 [158, 188, 292, 296, 345, 220, 289, 203, 361, 118, 234, 153]
231 2766 [150, 317, 208, 129, 133, 307, 147, 212, 244, 358, 294, 267]
232 2653 [354, 130, 276, 136, 150, 207, 259, 185, 383, 167, 194, 212]
233 2998 [246, 113, 256, 210, 176, 250, 260, 357, 240, 226, 290, 374]
234 2678 [104, 148, 365, 273, 287, 94, 330, 288, 300, 252, 146, 91]
235 2997 [95, 90, 218, 371, 123, 379, 368, 103, 294, 347, 280, 329]
236 2664 [126, 225, 308, 151, 280, 145, 386, 195, 196, 208, 213, 231]
237 2443 [248, 152, 203, 160, 224, 342, 98, 196, 339, 181, 93, 207]
238 2660 [79, 199, 366, 84, 293, 361, 225, 150, 142, 204, 221, 336]
239 2550 [290, 174, 202, 172, 179, 180, 159, 222, 223, 316, 331, 102]
240 3043 [165, 275, 360, 368, 358, 263, 293, 217, 144, 118, 321, 161]
241 3051 [135, 305, 372, 256, 111, 293, 283, 91, 223, 335, 285, 362]
242 2027 [135, 113, 152, 78, 165, 207, 166, 78, 302, 295, 158, 178]
243 3436 [387, 340, 278, 145, 388, 378, 192, 180, 383, 320, 261, 184]
244 2704 [140, 185, 329, 147, 292, 135, 248, 229, 139, 342, 357, 161]
245 2618 [218, 350, 140, 357, 167, 172, 126, 204, 81, 300, 308, 195]
246 2852 [153, 369, 149, 243, 168, 85, 384, 135, 323, 292, 345, 206]
247 2905 [265, 198, 298, 376, 157, 214, 109, 199, 336, 215, 183, 355]
248 2914 [239, 152, 131, 258, 333, 175, 184, 294, 175, 343, 284, 346]
249 2947 [206, 313, 333, 121, 80, 327, 134, 250, 371, 318, 132, 362]
250 2609 [248, 115, 116, 298, 359, 238, 222, 118, 377, 211, 202, 105]
251 2540 [135, 174, 176, 175, 266, 226, 172, 330, 278, 139, 270, 199]
252 2353 [102, 267, 109, 316, 234, 130, 268, 266, 81, 83, 125, 372]
253 2714 [102, 359, 239, 269, 301, 83, 242, 250, 141, 319, 178, 231]
254 3082 [335, 106, 218, 288, 350, 251, 209, 121, 275, 263, 317, 349]
255 2379 [320, 78, 200, 98, 265, 319, 149, 172, 168, 134, 265, 211]
256 3104 [251, 264, 338, 113, 136, 302, 223, 297, 126, 315, 380, 359]
257 2493 [271, 264, 280, 107, 107, 380, 83, 332, 132, 171, 89, 277]
258 2440 [333, 80, 140, 154, 386, 80, 147, 200, 245, 259, 314, 102]
259 2298 [163, 129, 176, 353, 200, 114, 182, 99, 159, 192, 374, 157]
260 2654 [164, 290, 324, 104, 238, 232, 222, 373, 131, 175, 147, 254]
261 2289 [287, 158, 81, 145, 104, 335, 147, 106, 334, 100, 359, 133]
262 2971 [140, 224, 379, 279, 148, 297, 78, 115, 333, 374, 254, 350]
263 3133 [296, 348, 211, 254, 162, 366, 318, 375, 280, 81, 158, 284]
264 2106 [89, 277, 132, 105, 97, 96, 242, 221, 148, 229, 383, 87]
265 2658 [356, 261, 164, 217, 244, 348, 111, 169, 219, 254, 86, 229]
266 2528 [91, 177, 238, 100, 292, 144, 128, 388, 276, 303, 218, 173]
267 3299 [177, 331, 375, 286, 260, 188, 210, 370, 331, 309, 122, 340]
268 2577 [135, 339, 223, 151, 144, 233, 121, 96, 285, 221, 312, 317]
269 2613 [147, 368, 78, 305, 245, 191, 207, 83, 153, 259, 235, 342]
270 2868 [243, 210, 330, 155, 211, 250, 380, 371, 175, 191, 151, 201]
271 2151 [93, 144, 227, 151, 122, 362, 167, 301, 126, 81, 221, 156]
272 3200 [388, 300, 370, 281, 206, 365, 172, 254, 183, 138, 359, 184]
273 2198 [220, 87, 170, 371, 106, 251, 206, 106, 285, 94, 195, 107]
274 2854 [204, 272, 178, 255, 379, 270, 318, 82, 126, 212, 365, 193]
275 2201 [244, 336, 120, 141, 355, 138, 113, 141, 143, 228, 164, 78]
276 2854 [384, 134, 216, 277, 297, 234, 175, 237, 136, 327, 117, 320]
277 2428 [178, 121, 314, 108, 134, 260, 349, 300, 99, 122, 294, 149]
278 2602 [185, 294, 269, 87, 90, 216, 248, 247, 80, 248, 359, 279]
279 2971 [331, 143, 363, 112, 378, 340, 226, 96, 85, 224, 352, 321]
280 2638 [275, 87, 109, 252, 288, 215, 141, 167, 223, 285, 346, 250]
281 2290 [157, 168, 108, 141, 376, 365, 110, 137, 80, 198, 89, 361]
282 2904 [255, 163, 235, 309, 346, 141, 269, 243, 357, 85, 282, 219]
283 2977 [227, 245, 92, 240, 193, 373, 267, 274, 277, 360, 271, 158]
284 3191 [208, 346, 291, 145, 220, 358, 277, 129, 170, 339, 375, 333]
285 2871 [251, 171, 90, 173, 159, 199, 217, 315, 334, 387, 372, 203]
286 1999 [116, 268, 276, 198, 171, 161, 118, 103, 209, 150, 126, 103]
287 2868 [263, 352, 215, 275, 317, 132, 157, 290, 109, 327, 305, 126]
288 2960 [369, 125, 350, 131, 129, 268, 334, 263, 239, 356, 97, 299]
289 2663 [123, 177, 361, 383, 91, 251, 102, 219, 253, 239, 354, 110]
290 2751 [335, 204, 223, 314, 353, 369, 78, 266, 292, 146, 91, 80]
291 2831 [320, 280, 244, 329, 308, 136, 255, 95, 186, 270, 228, 180]
292 3345 [329, 207, 280, 385, 365, 344, 286, 275, 350, 117, 89, 318]
293 2907 [369, 379, 288, 169, 223, 289, 195, 136, 131, 210, 288, 230]
294 2282 [107, 155, 211, 254, 84, 175, 264, 310, 233, 96, 240, 153]
295 3356 [348, 215, 155, 355, 273, 297, 318, 296, 388, 267, 119, 325]
296 2841 [96, 370, 208, 81, 286, 163, 148, 329, 252, 244, 301, 363]
297 2553 [115, 224, 146, 89, 154, 325, 235, 88, 345, 310, 198, 324]
298 3091 [99, 291, 243, 353, 212, 335, 219, 273, 296, 319, 153, 298]
299 2989 [317, 295, 176, 372, 200, 228, 216, 165, 178, 251, 324, 267]
300 2885 [193, 374, 150, 343, 314, 286, 168, 321, 147, 279, 91, 219]
301 1909 [301, 175, 100, 192, 88, 146, 196, 226, 82, 103, 157, 143]
302 3053 [242, 350, 275, 313, 358, 252, 270, 227, 146, 101, 272, 247]
303 3269 [305, 198, 192, 158, 168, 378, 243, 254, 341, 377, 301, 354]
304 3094 [248, 314, 264, 377, 292, 378, 109, 140, 324, 304, 81, 263]
305 2747 [156, 381, 79, 299, 380, 276, 95, 360, 191, 195, 114, 221]
306 2691 [165, 300, 162, 147, 362, 380, 315, 104, 106, 322, 218, 110]
307 2963 [196, 363, 344, 144, 239, 120, 90, 299, 379, 239, 222, 328]
308 2768 [117, 335, 378, 316, 165, 107, 123, 331, 272, 166, 248, 210]
309 2346 [90, 159, 90, 363, 315, 116, 362, 151, 259, 210, 97, 134]
310 2417 [169, 290, 321, 112, 97, 155, 103, 223, 252, 336, 212, 147]
311 2566 [299, 87, 108, 217, 370, 209, 312, 79, 79, 125, 371, 310]
312 2868 [183, 278, 79, 388, 374, 149, 255, 255, 344, 83, 328, 152]
313 2740 [327, 142, 78, 327, 305, 253, 151, 381, 175, 159, 184, 258]
314 2347 [108, 174, 105, 165, 327, 336, 222, 171, 283, 177, 129, 150]
315 2806 [300, 163, 354, 94, 344, 341, 142, 117, 105, 195, 273, 378]
316 2232 [257, 112, 286, 91, 167, 249, 128, 235, 155, 169, 235, 148]
317 3307 [357, 133, 293, 189, 207, 296, 387, 217, 240, 353, 301, 334]
318 2969 [363, 372, 205, 172, 112, 142, 336, 266, 372, 236, 102, 291]
319 2282 [327, 78, 167, 185, 136, 301, 121, 235, 140, 285, 222, 85]
320 2787 [364, 214, 149, 186, 91, 215, 360, 192, 234, 80, 377, 325]
321 2977 [158, 193, 330, 318, 113, 286, 161, 167, 297, 378, 281, 295]
322 2665 [241, 216, 198, 83, 233, 140, 138, 283, 117, 361, 296, 359]
323 2754 [172, 153, 288, 240, 351, 192, 285, 282, 284, 174, 252, 81]
324 2409 [168, 267, 264, 142, 98, 222, 335, 190, 172, 152, 83, 316]
325 2837 [101, 264, 382, 345, 84, 246, 347, 96, 165, 219, 201, 387]
326 2871 [335, 125, 199, 199, 187, 210, 220, 115, 336, 201, 364, 380]
327 3257 [366, 353, 374, 191, 336, 216, 273, 215, 363, 119, 140, 311]
328 3068 [276, 174, 128, 259, 294, 275, 123, 363, 244, 362, 197, 373]
329 2954 [111, 369, 316, 121, 331, 128, 375, 314, 154, 269, 251, 215]
330 2700 [309, 82, 174, 358, 78, 340, 388, 322, 142, 139, 188, 180]
331 3000 [129, 328, 126, 384, 108, 255, 224, 320, 318, 304, 222, 282]
332 2533 [183, 216, 233, 116, 328, 260, 144, 186, 138, 160, 233, 336]
333 2919 [268, 137, 359, 134, 217, 96, 185, 223, 275, 353, 350, 322]
334 2698 [214, 350, 284, 191, 190, 134, 367, 220, 313, 114, 167, 154]
335 2775 [348, 238, 118, 94, 320, 253, 217, 91, 201, 323, 268, 304]
336 2163 [322, 206, 169, 190, 122, 214, 106, 89, 202, 111, 171, 261]
337 2621 [144, 193, 179, 218, 261, 193, 178, 159, 193, 352, 294, 257]
338 2681 [84, 223, 81, 138, 366, 79, 147, 310, 292, 356, 378, 227]
339 3084 [165, 245, 238, 343, 383, 187, 233, 367, 218, 215, 316, 174]
340 2107 [120, 169, 136, 141, 227, 179, 234, 213, 197, 260, 101, 130]
341 3206 [342, 167, 383, 315, 79, 249, 309, 239, 220, 328, 357, 218]
342 2818 [199, 264, 369, 141, 91, 202, 107, 197, 387, 343, 135, 383]
343 2201 [86, 132, 380, 321, 88, 122, 138, 197, 165, 144, 260, 168]
344 3049 [274, 120, 387, 274, 90, 352, 235, 250, 176, 386, 341, 164]
345 3031 [386, 205, 155, 98, 266, 295, 137, 388, 326, 266, 230, 279]
346 2808 [241, 217, 96, 230, 374, 228, 134, 385, 358, 184, 198, 163]
